bairro_id,preco_total,area,quartos,banheiros,vagas
30,7074,170,0,0,0
7,3600,54,0,2,2
26,2340,65,0,2,0
26,14113,380,0,2,0
65,7200,120,3,2,1
72,1200,30,1,1,0
59,9800,200,4,2,1
34,1267,18,1,0,1
7,1900,36,0,1,1
7,1663,36,0,1,1
119,3500,94,0,1,0
30,5390,150,2,1,0
26,1487,50,0,1,0
26,5749,162,0,3,0
129,4050,85,0,0,2
7,1986,36,0,0,1
7,2951,46,0,1,1
42,5100,160,3,2,1
26,4100,200,0,1,0
124,4243,180,3,2,1
20,680,80,1,1,0
93,870,42,2,1,0
42,4380,107,2,2,0
12,3140,29,0,1,1
48,4175,108,3,2,1
7,1800,22,0,1,1
124,2000,83,2,1,0
85,1900,90,3,1,0
40,1010,58,1,1,0
26,1464,30,1,1,0
30,5250,140,2,2,0
7,480985,5063,0,50,90
51,3300,150,2,1,1
7,9250,118,2,4,3
59,4622,48,0,0,0
7,2531,38,0,1,1
7,1790,30,0,1,1
26,10462,350,0,5,0
26,1017,18,0,0,0
26,1241,31,0,1,0
20,1200,15,0,1,0
7,3329,44,0,1,1
124,3970,125,3,1,0
28,635,36,2,1,0
136,1050,40,1,1,0
30,3630,105,2,2,0
97,3822,197,2,1,1
84,1065,50,1,1,0
26,1036,35,1,1,0
12,2268,26,1,1,0
114,940,32,0,1,0
26,1561,33,0,1,0
71,84605,1141,0,10,18
62,1300,70,2,1,0
20,3600,250,3,2,0
23,2080,40,1,1,0
7,1570,43,0,1,1
114,1625,68,0,1,0
30,3800,41,1,1,0
30,3800,41,1,1,0
26,1847,66,0,1,0
124,2820,110,3,2,1
26,1820,33,0,1,0
124,1730,60,1,2,0
20,2900,170,0,1,0
50,800,49,2,1,0
83,2300,100,2,2,0
69,1900,90,1,1,0
26,672,24,0,0,0
26,1876,55,0,1,0
119,830,33,1,1,1
30,1654,32,0,1,0
89,2800,84,3,2,1
10,1050,60,2,1,0
72,1475,24,1,1,0
16,8450,180,3,5,1
111,1410,30,1,1,0
26,3850,39,0,2,0
7,2300,33,0,1,1
43,5800,160,4,4,2
26,1421,32,0,1,0
83,1800,64,2,1,0
124,3162,100,3,1,1
26,11300,264,0,4,1
85,1400,65,2,1,1
30,5136,49,1,1,0
89,8650,150,0,0,2
30,2343,40,1,1,0
31,750,40,1,1,0
65,4700,110,3,2,0
26,925,30,0,1,0
19,3960,245,3,3,2
26,1739,61,0,1,0
122,600,55,1,1,0
121,798,18,0,1,1
20,970,60,1,1,0
26,495,20,0,0,0
42,1306,31,1,1,0
20,5500,360,0,2,5
97,3000,284,3,1,3
11,1350,28,0,1,0
26,1650,34,0,1,0
26,860,36,1,1,0
26,1615,30,1,1,0
26,2254,42,1,1,0
119,1135,31,1,1,0
26,1360,40,1,1,0
30,3200,86,2,1,0
26,1055,23,0,1,0
20,1131,43,2,1,0
52,8075,175,4,3,1
26,1498,33,1,1,0
60,2853,110,3,2,1
42,2005,50,1,1,0
40,1510,54,2,1,1
85,790,39,1,1,0
62,7400,78,2,2,1
12,7190,176,0,3,0
97,1580,65,2,1,1
30,4855,120,3,1,1
91,6577,150,0,3,0
30,2160,40,1,1,0
124,1246,35,1,1,0
59,8305,126,3,3,1
26,1790,36,0,1,0
65,2485,30,0,1,1
30,2563,38,1,1,0
26,2374,54,0,2,0
26,1320,21,0,1,0
92,680,40,1,1,0
7,2566,41,0,1,1
7,2485,36,0,0,1
26,1643,45,0,1,0
26,31072,419,0,4,0
26,1321,30,0,1,0
26,1856,90,3,1,0
26,1150,30,1,1,0
26,1165,33,1,1,0
26,2400,67,1,1,0
40,1440,55,3,1,1
59,8500,180,3,3,1
102,4540,90,3,2,2
134,2200,80,2,1,1
30,1550,38,1,1,0
26,1560,32,0,1,0
7,9300,94,0,3,3
26,5560,189,1,3,0
26,1880,60,0,1,0
92,800,50,1,1,0
122,1350,61,2,1,0
7,1850,25,0,1,1
26,2989,107,0,1,0
7,3113,48,0,0,1
26,299,5,0,2,0
74,1540,30,1,1,0
26,4856,144,0,2,0
124,2845,62,2,2,0
26,3145,92,0,1,0
88,4620,90,2,2,1
62,2415,35,1,1,1
85,1180,25,1,1,0
26,626,26,1,4,0
83,770,12,0,0,0
30,2977,75,2,1,0
78,8205,625,0,1,0
30,1330,40,0,1,0
35,830,50,1,1,0
26,13000,400,0,6,0
73,8372,106,3,3,1
119,1350,38,1,1,0
65,5980,78,2,2,1
88,119155,4179,0,8,12
26,1079,33,0,0,0
124,1431,24,0,1,0
80,650,55,1,1,0
30,5060,88,3,2,1
26,2700,30,1,1,0
59,5576,78,2,3,1
30,4836,82,2,3,1
20,1300,74,3,1,1
26,1565,24,1,1,0
30,1891,36,0,2,0
26,7045,404,0,4,0
125,5500,74,0,1,0
30,2000,30,1,1,0
85,895,33,1,1,0
84,1250,38,1,1,1
42,1710,25,1,1,0
2,1781,60,2,1,0
15,932,40,1,1,0
30,1600,35,0,1,0
26,2650,44,0,1,0
102,1250,23,1,0,1
26,1060,53,0,2,0
39,1270,40,1,1,1
80,700,55,1,1,0
102,1850,33,1,0,0
48,1253,25,0,1,0
48,2249,52,2,1,0
7,3441,45,0,1,2
31,650,60,1,1,0
108,816,60,2,1,0
99,900,42,2,1,0
30,1400,35,0,1,0
7,3366,48,0,1,1
119,1879,75,3,1,0
34,600,45,1,1,0
30,2000,34,1,1,0
7,2870,34,0,1,1
108,880,46,1,1,0
124,2350,65,1,1,1
21,990,70,2,1,0
72,1550,25,1,1,0
93,750,62,1,1,0
30,3000,30,0,1,0
26,4621,104,0,2,0
26,1860,42,0,1,0
106,1492,34,1,1,0
106,4900,190,4,3,1
30,1438,20,0,1,0
44,6500,100,0,2,0
70,7310,127,2,1,2
63,2800,1000,1,3,10
26,2500,55,0,1,0
20,1050,96,2,1,0
20,829,40,2,1,0
119,1400,29,0,1,0
85,800,43,1,1,0
7,2902,50,0,1,1
26,2691,60,0,1,0
66,1200,45,1,1,0
42,4000,55,2,1,0
7,3000,71,0,1,0
93,10477,397,0,0,0
35,2000,30,0,1,1
30,1710,31,1,1,0
62,1093,19,0,1,1
72,3070,28,0,0,0
19,3488,60,3,2,1
30,12600,140,0,4,0
90,8540,600,0,4,0
59,21300,170,2,4,1
119,2965,200,5,2,0
60,850,70,1,1,0
73,9794,192,4,4,2
114,2424,65,0,2,0
26,3500,90,0,1,0
79,2731,76,2,1,0
66,1190,50,1,1,0
2,2098,78,2,2,0
119,2308,149,0,1,0
26,1143,21,0,1,0
26,3320,75,2,1,0
23,1550,28,1,1,0
26,409,17,0,1,0
26,3560,50,2,1,0
89,6295,400,5,6,5
74,4650,103,2,2,0
30,1620,40,0,1,0
74,2202,30,1,1,0
124,1160,23,0,1,1
30,2300,45,1,1,0
111,1437,25,1,1,0
23,2253,36,1,1,0
60,1190,42,1,1,0
26,3475,135,0,4,0
20,637,51,2,1,0
30,2978,75,2,1,0
26,801,22,0,0,1
89,890,50,2,1,0
23,1385,25,1,1,0
26,1555,24,1,1,0
84,1110,39,2,1,0
83,1241,26,1,1,0
12,1850,30,1,1,0
99,900,50,1,1,0
93,991,80,1,1,0
106,1700,113,2,1,0
124,1550,30,0,0,0
26,2000,32,0,1,0
124,1690,35,1,1,0
26,10294,200,0,3,0
124,1820,37,0,0,1
30,1979,25,0,1,0
26,2399,42,0,1,0
74,2867,35,1,1,0
30,5400,70,2,2,1
26,920,29,0,1,0
73,5700,36,0,1,0
21,769,70,1,1,0
7,3480,47,0,0,1
20,650,50,1,1,0
7,4600,75,0,1,2
44,6421,211,4,3,0
26,2500,57,1,2,0
7,4482,54,0,1,1
26,48700,1500,0,15,0
20,1000,50,2,1,0
26,1470,40,1,1,0
30,1446,27,0,1,0
15,1150,43,1,1,0
7,2465,45,0,2,1
106,2057,77,3,1,0
26,1266,25,1,1,0
26,1644,32,0,1,0
124,2450,80,3,3,0
7,4571,52,0,0,0
124,45000,978,0,10,0
124,3708,56,0,1,0
79,1870,51,2,1,0
7,2690,36,0,1,1
68,11776,345,4,6,4
26,2430,80,0,2,0
26,9800,234,0,3,0
124,3100,120,3,1,1
65,2909,35,0,1,0
83,1829,23,0,1,0
124,1280,25,0,1,0
102,3100,52,1,0,0
106,4350,100,0,1,0
80,1200,50,1,1,0
73,5260,96,2,1,1
134,1980,66,2,1,1
26,2393,60,0,1,0
7,2550,30,0,1,1
121,6708,120,0,1,0
7,1973,27,0,1,1
14,800,35,1,1,0
15,8161,477,4,7,5
41,1530,30,1,1,0
122,2694,44,0,2,2
79,1000,20,1,1,3
7,2050,38,0,1,1
26,2400,55,0,2,0
133,7500,600,0,3,0
12,5915,101,3,1,1
26,1230,30,0,1,0
26,580,15,0,0,0
30,5500,50,1,1,1
26,9877,350,0,7,0
124,2600,110,3,2,0
26,9340,250,0,3,0
73,6430,110,3,2,1
26,2666,220,0,4,0
93,850,40,1,1,0
7,2493,42,0,1,1
26,1515,25,0,1,0
62,950,45,1,1,0
59,2225,25,1,1,0
26,9713,438,0,3,0
7,5250,100,1,1,2
30,3800,86,3,1,0
26,2340,27,1,1,0
12,6340,73,2,2,1
20,1400,70,2,1,0
34,580,35,1,1,0
124,1688,25,0,1,0
26,10947,90,0,0,0
26,3180,60,2,1,0
102,7770,140,1,0,1
26,1195,37,0,1,0
134,1781,70,3,1,0
40,950,65,1,1,0
2,1900,50,0,0,0
26,4200,50,2,2,0
26,2250,25,1,1,0
102,1616,25,0,1,0
30,1370,30,1,1,0
124,3265,100,3,1,1
26,750,38,0,1,0
11,6555,270,0,1,0
26,2370,108,1,1,0
122,4526,75,0,1,1
110,75000,4000,0,0,0
65,4757,109,2,3,0
26,2768,49,0,1,0
124,5177,227,0,2,0
30,200,4,0,0,0
26,1080,56,0,1,0
7,7443,96,0,2,0
119,4455,162,1,1,0
119,1950,100,3,1,0
26,822,24,0,1,0
26,2283,38,0,2,0
26,13460,375,0,4,0
30,1890,43,0,1,0
26,15690,191,0,2,0
93,984,66,2,1,0
129,6715,2895,0,0,0
102,5604,592,0,0,0
40,930,50,1,1,0
47,1315,26,1,1,0
10,820,49,1,1,0
102,4240,75,0,1,1
26,2150,40,0,1,0
59,2500,31,0,1,0
102,3910,80,3,2,0
7,3870,34,0,0,1
20,2299,53,0,1,1
80,1105,80,1,1,0
26,930,34,1,1,0
30,1800,29,1,1,0
26,2100,50,0,1,0
7,3143,42,0,0,1
59,8700,180,3,2,0
26,2435,110,0,1,0
124,2348,87,3,3,1
89,1100,25,0,0,0
30,3700,75,2,1,0
47,3250,85,3,2,0
118,2581,50,0,1,1
26,3460,94,0,1,0
124,2245,20,1,1,0
26,3445,89,0,1,0
26,12500,350,0,3,0
7,2150,33,0,1,1
30,1935,35,1,1,0
85,1000,47,1,1,0
121,600,43,1,1,0
41,1710,30,0,1,1
26,1809,60,0,3,0
111,550,35,0,1,0
111,1210,28,1,1,0
54,780,35,1,1,0
124,3950,45,0,1,0
102,5980,189,4,5,2
92,989,50,1,1,0
119,930,28,1,1,0
119,944,32,1,1,0
102,1256,26,1,1,0
30,5560,107,3,2,3
26,1590,30,1,1,0
124,1949,28,0,1,1
30,1780,27,1,1,0
7,3737,68,0,0,1
92,850,50,1,1,0
102,1897,32,0,0,0
102,5616,70,0,0,1
100,880,50,1,1,0
20,650,25,1,1,0
76,1750,33,0,1,1
130,6100,350,4,6,3
7,1975,29,0,0,1
65,3388,135,4,2,0
12,1800,21,1,1,0
134,2451,150,3,1,0
26,12167,216,0,3,0
7,1690,21,1,0,1
12,1000,26,1,1,0
124,2050,45,1,1,0
84,714,60,1,1,0
72,4270,112,3,2,3
30,2000,37,1,1,0
89,5250,125,0,1,2
26,5625,90,0,1,0
7,4361,42,0,1,2
20,1146,55,1,1,0
114,1238,30,0,1,0
62,1550,24,0,1,1
83,1230,50,2,1,0
40,900,50,2,1,0
76,13700,83,0,0,0
30,700,28,1,1,0
7,5280,94,3,2,2
26,15200,292,0,3,0
26,3345,48,0,0,0
7,2140,35,0,1,1
43,1105,25,2,1,0
89,2320,120,4,2,2
90,1200,105,1,1,0
26,6766,81,0,1,0
72,3300,50,2,1,0
138,1300,60,2,1,0
26,2452,47,0,1,0
12,6167,95,3,3,2
83,1415,30,1,1,0
80,800,70,1,1,0
122,1800,60,0,1,0
30,1510,29,0,1,0
102,1579,21,0,0,0
59,4000,43,1,1,0
26,1141,34,0,1,0
7,4100,70,0,0,1
26,1000,30,1,1,0
39,3979,70,0,1,0
2,4158,45,0,0,0
7,3900,114,4,4,2
7,16850,370,4,6,4
12,6207,94,3,2,1
7,4385,53,0,1,1
26,5003,107,0,2,0
83,1830,91,2,1,0
26,3000,42,0,1,0
47,1888,26,1,1,0
83,920,30,0,0,0
30,1620,39,0,1,0
30,1150,22,0,0,0
30,5300,55,2,2,0
92,1042,55,1,1,0
124,2310,110,3,1,0
26,2100,33,0,1,0
60,4000,150,2,1,1
7,5600,80,1,1,1
102,4400,154,3,2,2
72,3600,66,3,1,0
55,4700,70,2,1,1
7,1600,30,0,1,1
26,1065,27,1,1,0
43,3980,160,4,3,1
26,1270,40,1,1,0
122,6179,378,4,4,8
134,1533,30,0,1,1
70,6188,89,3,3,1
12,4690,50,0,1,2
30,3200,42,1,1,0
7,2370,38,0,1,1
30,2246,31,0,0,0
7,1854,35,0,1,1
74,3033,38,1,1,0
30,3600,105,3,1,0
7,1847,55,0,1,1
42,2450,38,1,1,0
64,15912,2100,0,4,10
134,1240,35,1,1,0
79,1330,22,1,1,0
26,3091,100,0,2,2
12,5015,43,0,1,1
52,7820,170,4,4,3
38,950,45,1,1,0
30,200,5,0,0,0
7,1850,32,0,1,1
124,2497,35,0,1,1
30,3100,75,2,1,0
102,6100,206,2,2,2
26,1417,31,1,1,0
124,370,15,0,0,0
30,2000,28,1,1,0
7,6400,140,3,2,2
40,1600,100,3,1,0
139,750,32,1,2,0
59,7800,220,4,3,2
122,750,50,1,1,0
7,1640,25,0,1,0
129,77737,6000,0,0,0
102,16103,387,6,6,2
30,2100,40,0,0,1
60,950,32,1,1,0
30,3350,80,3,2,0
15,2670,100,4,3,1
94,891,26,1,1,0
7,1900,34,0,1,1
42,1381,26,1,1,0
26,4950,220,2,3,0
110,4000,58,0,1,0
26,1485,34,0,1,0
134,6400,156,0,0,0
7,6627,80,1,1,1
10,750,56,1,1,0
26,1497,35,0,1,0
74,1690,30,1,1,0
40,1400,74,2,1,0
7,4700,110,0,1,1
7,2400,27,1,1,1
7,2870,71,0,1,1
7,2463,42,0,1,1
39,921,82,2,1,0
7,2050,32,0,1,1
1,700,60,2,1,0
83,1000,89,2,1,0
26,3670,78,0,2,0
98,2500,126,0,3,0
26,2100,100,2,1,0
20,940,50,2,1,0
7,6400,100,0,3,0
7,2040,30,0,1,1
7,3411,61,0,0,2
134,2800,33,0,3,0
26,1627,36,0,1,1
59,9920,186,2,3,1
12,5073,93,2,1,0
124,2880,85,2,1,0
35,1990,30,0,1,1
83,3040,135,3,1,1
134,2890,100,3,1,1
124,4000,70,1,2,2
40,793,70,1,1,0
7,2906,55,0,1,1
124,2619,32,0,1,0
34,900,40,1,1,1
35,993,60,2,1,0
26,5900,385,0,4,0
98,1240,24,1,1,0
26,2630,70,2,2,0
107,2540,75,2,2,0
26,898134,34677,0,0,83
33,700,57,2,1,1
134,1450,69,2,1,0
124,3600,119,2,1,1
124,1680,70,2,1,1
92,800,45,1,1,0
124,3450,164,3,2,1
39,1927,65,2,1,0
124,2790,120,3,3,0
15,1364,50,2,1,0
92,905,45,1,1,0
124,8512,500,4,6,1
124,3462,110,3,1,1
26,1266,30,1,1,0
102,1526,40,0,0,0
70,4563,100,2,3,0
102,3100,52,0,0,0
7,2079,30,0,1,1
0,1106,50,1,1,0
26,1971,35,1,1,0
34,1203,35,1,0,1
102,1830,24,0,1,1
26,2650,50,0,0,1
102,1530,40,1,1,0
85,1209,55,3,2,0
76,1250,110,3,2,0
102,1733,40,0,0,0
34,1240,17,0,1,1
134,1865,80,3,1,0
124,2110,78,3,2,0
26,2600,90,3,1,0
59,3838,30,0,1,0
52,7480,123,3,3,1
26,1465,25,1,1,1
48,2700,144,3,3,1
26,1430,32,0,0,0
26,1680,55,0,1,0
12,2550,80,2,2,0
26,2540,58,1,2,0
12,1380,40,1,1,0
111,1522,30,1,1,0
39,1082,50,1,1,0
122,929,35,1,1,1
106,2670,140,3,2,1
7,9485,105,0,0,2
62,2086,37,1,2,1
26,1520,39,1,1,0
125,1625,72,2,1,0
26,1561,34,0,0,0
26,2300,71,0,1,0
26,2680,30,1,1,0
20,2000,46,0,1,0
102,2470,60,0,0,1
26,1790,60,0,1,0
7,7035,108,0,3,0
26,420,20,0,0,0
119,1755,48,1,1,0
120,25000,1300,0,0,0
20,2550,75,2,1,0
30,2920,30,1,1,0
26,2565,64,0,1,0
30,1332,27,0,1,0
20,2000,50,0,0,1
39,3328,142,3,3,2
26,2652,71,0,0,0
69,1500,70,1,1,0
26,935,25,0,1,0
106,4500,118,0,1,0
124,1310,35,1,1,0
119,1230,39,1,1,0
20,770,40,1,1,1
62,1280,26,0,1,0
40,1490,58,2,2,1
26,1160,30,1,1,0
26,2325,76,2,1,0
26,1818,29,0,1,0
7,1800,32,0,1,0
60,1402,60,1,1,0
102,2716,51,0,1,1
26,2388,51,0,1,0
98,2300,130,0,1,0
2,1050,35,0,1,0
48,2500,130,3,2,0
26,2180,31,1,1,0
122,4174,335,4,3,4
43,6480,80,3,2,1
26,2228,54,0,1,0
26,1212,28,1,1,0
97,1000,75,2,1,1
23,1480,33,1,1,0
7,1899,30,0,0,1
27,4250,160,0,0,0
26,1651,66,0,1,0
42,3260,70,2,1,0
44,3500,131,3,1,2
91,3267,90,0,3,3
26,3597,379,0,0,0
26,1612,55,0,1,0
83,1164,30,1,1,0
114,715,27,0,1,0
119,1000,47,1,1,0
26,1025,21,0,1,0
59,8333,99,3,2,2
12,5050,113,3,4,3
119,1900,80,0,1,0
79,2440,35,0,1,0
26,535308,7774,0,80,89
7,2456,36,0,1,1
7,3026,40,0,2,0
73,5000,45,1,1,0
34,1864,21,1,0,1
119,1574,85,3,1,0
119,3200,71,3,1,1
102,7600,150,0,0,0
26,3500,150,3,3,0
26,1762,37,1,1,0
85,550,42,1,1,0
11,2116,110,3,1,1
72,2290,50,2,1,0
124,2850,90,3,2,0
47,2250,45,1,1,0
26,990,51,0,1,0
15,1400,25,0,1,1
26,1660,80,0,2,0
34,1500,41,0,1,0
26,2500,45,0,1,0
84,1343,43,2,1,0
7,1800,38,0,1,1
48,2431,102,3,2,1
26,1503,36,1,1,0
12,2200,35,0,1,0
41,1895,60,2,1,0
92,966,70,2,1,0
98,1352,20,0,1,0
30,4040,75,3,2,0
26,1350,36,0,1,0
72,900,80,0,1,0
83,2015,80,3,2,1
26,2800,50,0,1,0
120,1600,60,2,1,0
124,2430,53,1,2,0
124,3230,70,2,2,0
35,4050,100,0,2,1
7,2500,28,1,1,1
80,1070,660,1,1,1
79,3585,100,3,1,2
26,1350,39,0,1,0
102,2601,40,1,1,0
26,1610,38,0,1,0
15,894,40,1,1,1
40,1150,76,3,1,0
60,940,60,2,1,0
26,2010,60,0,0,0
30,1650,33,1,1,0
26,1500,67,0,1,0
72,3300,102,3,2,1
20,790,66,2,1,0
124,3000,84,3,1,1
73,4714,38,0,1,1
16,1204,30,0,1,0
57,16000,1500,0,6,0
102,1940,30,0,1,1
7,4980,86,0,1,1
11,1570,65,1,1,0
83,1260,45,1,1,0
20,800,66,2,1,0
42,3437,45,0,0,1
106,2013,150,4,3,0
124,2150,80,3,1,0
55,4450,101,2,1,1
23,1598,30,1,1,0
36,1250,85,2,1,0
85,815,33,1,1,0
26,1211,37,0,1,0
26,1056,27,1,1,0
26,1148,29,0,1,0
60,1543,80,3,2,0
2,1586,40,1,1,0
92,1000,70,2,1,0
85,907,39,2,1,0
119,81000,2700,0,0,0
26,1330,31,0,2,0
26,3550,38,0,1,0
26,600,30,0,1,0
112,1621,33,0,1,0
111,3040,40,1,1,0
30,2800,38,1,1,0
26,2180,72,2,1,0
134,4592,220,3,3,2
48,2600,144,3,3,1
26,2830,77,0,2,0
7,1300,24,0,1,0
124,2370,55,1,1,0
3,5029,60,2,3,1
124,2290,70,2,1,0
26,2934,70,0,1,0
134,3000,78,2,2,1
30,2350,36,1,1,0
26,958,25,0,1,0
66,1150,30,1,1,0
35,1200,50,1,1,0
104,2200,70,2,1,0
26,420,15,0,0,0
97,1852,71,2,2,2
30,1250,24,1,1,0
90,8000,800,0,2,3
23,2700,35,1,0,0
119,1308,53,1,1,0
88,322000,16100,0,8,0
85,1350,60,3,1,1
26,2118,50,0,1,0
40,1500,54,1,1,1
59,6000,73,2,1,0
20,1150,20,0,0,0
71,1083,22,0,0,0
7,1631,27,0,1,1
26,1663,53,0,1,0
83,2085,84,2,2,1
26,1444,27,1,1,0
30,2175,40,1,1,0
97,2335,114,3,2,1
12,2645,35,1,1,0
7,2862,51,0,0,1
30,3440,82,2,1,0
39,1000,45,1,1,0
124,4012,115,3,2,1
13,58887,2031,0,0,0
124,1550,37,0,1,0
26,1038,29,0,1,0
26,400,10,0,0,1
26,890,39,0,1,0
23,3090,68,2,1,0
30,1750,25,0,1,0
30,2192,42,0,1,0
62,1500,38,1,1,1
47,1850,40,1,1,0
15,1375,28,0,0,1
47,1786,25,1,1,1
55,3018,85,2,1,0
119,10000,1250,0,0,0
26,1475,40,1,1,0
102,1950,36,0,0,0
134,2200,75,3,2,1
59,9200,180,4,3,2
124,2880,105,3,2,2
124,2259,86,2,1,0
26,2600,55,0,1,0
26,1560,35,0,1,0
79,1542,56,2,2,0
111,1680,70,2,1,0
26,1151,32,1,1,0
26,1191,38,1,1,0
44,1220,29,0,0,0
60,790,50,2,1,0
83,1553,58,2,1,1
23,1874,45,1,1,0
26,850,28,1,1,0
26,321,33,0,1,0
30,3597,109,0,1,0
102,3330,110,2,3,1
83,2260,70,3,2,1
113,850,42,2,1,1
98,5240,177,1,2,0
119,28000,1600,0,1,0
30,3128,75,2,1,0
92,695,53,1,1,0
112,1217,28,0,1,1
26,1497,36,0,1,0
119,6300,400,1,3,1
12,6301,101,3,3,2
91,910,50,1,1,0
30,2350,40,1,1,0
26,1990,55,2,1,0
48,1930,50,2,1,0
30,1059,30,0,1,0
85,1050,60,2,1,0
30,2729,38,1,1,0
7,1780,27,0,1,1
30,2562,39,0,1,0
47,2340,46,1,1,0
26,2540,63,0,2,0
51,1060,60,2,1,1
20,984,70,3,1,0
26,1392,66,0,1,0
26,1400,33,0,1,0
30,1444,28,1,1,0
76,1770,35,0,1,0
83,1395,79,2,1,1
44,1752,87,2,3,1
26,1030,32,0,1,0
134,1566,40,2,2,0
26,700,22,0,0,1
90,1339,80,1,1,0
83,1070,19,0,0,0
83,1700,90,2,2,0
59,7972,72,2,2,0
10,930,50,1,1,1
39,2420,100,3,3,1
2,1700,77,1,1,0
48,2550,73,3,2,1
124,2060,45,1,1,1
89,2498,84,3,3,1
137,5220,337,4,4,4
21,1422,54,2,1,1
76,1000,75,2,1,0
12,3500,80,2,1,0
43,4821,160,4,3,5
40,1000,40,1,1,1
7,1525,36,0,1,1
83,2100,100,3,3,0
7,1440,31,0,1,1
26,1250,33,0,1,0
47,2820,78,2,1,0
34,1300,50,2,1,0
7,1510,27,0,1,1
89,1528,46,1,1,1
12,4573,90,2,3,1
70,4370,55,2,1,1
73,11311,111,2,2,1
33,800,42,2,1,2
83,1010,26,0,1,0
12,6024,100,2,2,1
26,8767,170,0,0,0
39,1020,75,2,1,0
7,5200,55,0,1,1
12,3250,40,1,1,1
26,9221,320,0,2,0
26,1615,65,2,1,0
62,3500,180,3,3,1
51,1450,48,2,1,0
26,1250,30,0,1,0
26,2350,78,0,2,0
124,2386,80,2,1,0
89,3835,400,4,5,2
44,1290,50,2,1,0
62,4359,60,0,2,2
44,1500,25,0,1,1
134,2500,70,3,1,0
134,2392,101,2,2,1
124,2950,74,2,2,0
15,1135,56,1,1,0
7,1645,32,0,1,0
83,1500,49,2,2,0
40,1456,60,2,1,1
51,650,10,0,1,0
134,2030,90,2,1,1
40,2080,60,2,1,1
90,1470,90,3,1,0
44,1400,26,0,0,1
79,4257,250,2,3,1
102,3800,130,3,3,2
30,737,15,0,0,1
124,2815,105,3,3,0
40,1831,68,2,1,1
20,4289,310,4,4,2
55,3047,65,2,1,0
30,1799,32,0,1,0
12,1800,30,1,1,0
40,1250,100,1,1,0
7,6710,72,0,0,1
125,1250,56,2,1,0
124,2487,90,2,1,1
97,1300,70,1,1,1
21,1020,70,2,1,0
124,2113,82,2,1,1
26,960,30,0,1,0
26,1007,25,0,1,0
26,937,31,0,1,0
119,1006,45,1,1,0
34,840,50,1,1,0
134,3139,220,3,2,0
85,1167,45,1,1,0
44,1248,24,0,1,0
111,2065,60,2,1,0
26,886,23,0,1,0
26,2110,50,2,1,0
41,2012,55,2,2,0
60,1150,70,2,1,0
26,950,30,0,1,0
124,4195,150,2,2,1
7,9245,120,2,3,2
20,790,43,2,1,0
30,4124,70,3,3,0
26,1160,35,0,1,0
2,1480,60,0,0,0
124,1790,63,2,1,0
121,1774,60,1,2,1
23,1997,42,1,1,0
9,1206,36,0,1,0
44,1350,25,0,1,1
122,3880,111,1,2,2
124,1767,56,2,1,0
26,1181,32,0,1,0
40,1098,50,1,1,0
124,2280,80,2,2,0
97,1515,80,2,2,1
90,3645,256,0,5,1
83,2283,42,0,1,0
26,1065,25,0,1,0
47,2200,57,2,2,0
134,1335,50,2,1,0
7,4385,53,1,1,1
119,2064,60,2,1,0
60,770,45,1,1,1
124,1500,58,2,2,0
43,1560,70,2,2,0
7,700,27,0,1,0
21,870,58,3,1,0
119,1840,105,2,1,0
52,5873,85,3,2,1
102,1426,35,0,1,1
83,1800,60,2,1,1
72,3850,110,3,2,1
90,1220,56,2,1,0
89,1315,58,2,1,0
30,1360,26,0,1,0
11,1397,70,2,1,0
106,1580,56,2,1,0
19,1751,60,2,1,1
26,1447,34,0,1,0
60,2380,100,2,1,1
21,760,25,1,1,1
26,620,30,1,1,0
124,1461,30,0,1,0
83,1860,80,3,2,0
102,1475,30,0,0,0
11,2290,94,4,1,1
83,2270,90,3,1,1
124,1520,29,0,1,0
21,640,70,0,1,0
119,1256,44,1,1,0
83,1570,64,2,1,1
124,1973,54,1,1,0
62,2800,74,2,2,1
20,1022,45,2,1,0
111,1622,35,1,1,0
124,2630,80,2,2,1
26,1712,44,0,4,0
83,1747,57,2,1,1
62,1631,27,0,1,1
7,1763,36,0,1,1
26,957,31,0,0,0
65,1800,30,1,1,0
20,1227,42,2,1,0
7,2843,40,0,1,1
43,2950,75,3,2,1
102,5310,109,3,1,2
122,1809,60,1,2,1
26,1172,32,1,1,0
92,870,60,2,1,0
70,5813,60,2,1,1
124,2897,75,3,2,1
134,2143,72,2,1,1
98,1075,30,1,1,0
20,2055,35,0,1,3
26,1209,31,0,1,0
26,2188,63,0,1,0
90,960,58,2,1,0
60,780,100,2,1,0
124,4074,109,3,2,2
83,1708,42,0,1,0
20,750,50,2,1,0
25,1400,60,2,1,1
26,2030,42,0,1,0
102,1250,25,0,0,1
90,1900,84,2,1,0
30,3060,50,2,1,0
20,791,38,2,1,1
12,6030,101,3,1,1
73,5250,75,2,3,0
134,6000,50,0,1,0
44,1510,29,0,1,0
30,1220,20,0,1,0
79,1950,71,2,1,0
62,8750,160,4,5,3
30,2430,46,1,2,0
122,1765,65,2,1,0
40,1747,75,2,1,1
23,3228,70,1,3,0
83,2220,98,3,2,1
26,1123,21,0,1,0
40,1200,60,3,1,1
83,3400,70,2,2,1
26,1240,32,0,1,0
26,1250,42,0,1,0
89,1445,50,2,1,0
109,955,57,2,1,0
79,2140,60,1,1,0
26,1009,21,0,1,0
85,1845,150,3,1,1
